experiment,condition,model,fold,seed,n_train,n_test,fit_seconds,predict_seconds,metric,value
C,c1,random_forest,3,42,1600,400,0.5113536519993431,0.009586914000465185,mcc,0.6984240937874635
C,c1,random_forest,3,42,1600,400,0.5113536519993431,0.009586914000465185,average_precision,0.7487334174394124
C,c1,random_forest,3,42,1600,400,0.5113536519993431,0.009586914000465185,roc_auc,0.8897297297297299
C,c1,random_forest,4,42,1600,400,0.5270804619995033,0.008976432999588724,accuracy,0.9775
C,c1,random_forest,4,42,1600,400,0.5270804619995033,0.008976432999588724,recall,0.8
C,c1,random_forest,4,42,1600,400,0.5270804619995033,0.008976432999588724,precision,0.8888888888888888
C,c1,random_forest,4,42,1600,400,0.5270804619995033,0.008976432999588724,f1,0.8421052631578947
C,c1,random_forest,4,42,1600,400,0.5270804619995033,0.008976432999588724,balanced_accuracy,0.895945945945946
C,c1,random_forest,4,42,1600,400,0.5270804619995033,0.008976432999588724,mcc,0.8313637570447889
C,c1,random_forest,4,42,1600,400,0.5270804619995033,0.008976432999588724,average_precision,0.8846487063573664
C,c1,random_forest,4,42,1600,400,0.5270804619995033,0.008976432999588724,roc_auc,0.9552252252252252
C,c1,knn,0,42,1600,400,0.0053345480000643875,0.01222366299953137,accuracy,0.925
C,c1,knn,0,42,1600,400,0.0053345480000643875,0.01222366299953137,recall,0.6551724137931034
C,c1,knn,0,42,1600,400,0.0053345480000643875,0.01222366299953137,precision,0.48717948717948717
C,c1,knn,0,42,1600,400,0.0053345480000643875,0.01222366299953137,f1,0.5588235294117647
C,c1,knn,0,42,1600,400,0.0053345480000643875,0.01222366299953137,balanced_accuracy,0.8006320289989776
C,c1,knn,0,42,1600,400,0.0053345480000643875,0.01222366299953137,mcc,0.5256120255121031
C,c1,knn,0,42,1600,400,0.0053345480000643875,0.01222366299953137,average_precision,0.6288238067811396
C,c1,knn,0,42,1600,400,0.0053345480000643875,0.01222366299953137,roc_auc,0.844455804442792
C,c1,knn,1,42,1600,400,0.005523232000086864,0.011552580000170565,accuracy,0.905
C,c1,knn,1,42,1600,400,0.005523232000086864,0.011552580000170565,recall,0.896551724137931
C,c1,knn,1,42,1600,400,0.005523232000086864,0.011552580000170565,precision,0.4262295081967213
C,c1,knn,1,42,1600,400,0.005523232000086864,0.011552580000170565,f1,0.5777777777777777
C,c1,knn,1,42,1600,400,0.005523232000086864,0.011552580000170565,balanced_accuracy,0.9011060507482108
C,c1,knn,1,42,1600,400,0.005523232000086864,0.011552580000170565,mcc,0.5786425903380614
C,c1,knn,1,42,1600,400,0.005523232000086864,0.011552580000170565,average_precision,0.6347848273712465
C,c1,knn,1,42,1600,400,0.005523232000086864,0.011552580000170565,roc_auc,0.9542708430151502
C,c1,knn,2,42,1600,400,0.006183693999446405,0.012367989999802376,accuracy,0.9075
C,c1,knn,2,42,1600,400,0.006183693999446405,0.012367989999802376,recall,0.8
C,c1,knn,2,42,1600,400,0.006183693999446405,0.012367989999802376,precision,0.43636363636363634
C,c1,knn,2,42,1600,400,0.006183693999446405,0.012367989999802376,f1,0.5647058823529412
C,c1,knn,2,42,1600,400,0.006183693999446405,0.012367989999802376,balanced_accuracy,0.8581081081081081
C,c1,knn,2,42,1600,400,0.006183693999446405,0.012367989999802376,mcc,0.5477908162206152
C,c1,knn,2,42,1600,400,0.006183693999446405,0.012367989999802376,average_precision,0.6493285661706715
C,c1,knn,2,42,1600,400,0.006183693999446405,0.012367989999802376,roc_auc,0.9032882882882883
C,c1,knn,3,42,1600,400,0.006660733999524382,0.012169526999969094,accuracy,0.935
C,c1,knn,3,42,1600,400,0.006660733999524382,0.012169526999969094,recall,0.7666666666666667
C,c1,knn,3,42,1600,400,0.006660733999524382,0.012169526999969094,precision,0.5476190476190477
C,c1,knn,3,42,1600,400,0.006660733999524382,0.012169526999969094,f1,0.6388888888888888
C,c1,knn,3,42,1600,400,0.006660733999524382,0.012169526999969094,balanced_accuracy,0.8576576576576577
C,c1,knn,3,42,1600,400,0.006660733999524382,0.012169526999969094,mcc,0.614600422558964
C,c1,knn,3,42,1600,400,0.006660733999524382,0.012169526999969094,average_precision,0.6885048229156921
C,c1,knn,3,42,1600,400,0.006660733999524382,0.012169526999969094,roc_auc,0.9093243243243244
C,c1,knn,4,42,1600,400,0.005119519999425393,0.01128903500011802,accuracy,0.94
C,c1,knn,4,42,1600,400,0.005119519999425393,0.01128903500011802,recall,0.8333333333333334
C,c1,knn,4,42,1600,400,0.005119519999425393,0.01128903500011802,precision,0.5681818181818182
C,c1,knn,4,42,1600,400,0.005119519999425393,0.01128903500011802,f1,0.6756756756756757
C,c1,knn,4,42,1600,400,0.005119519999425393,0.01128903500011802,balanced_accuracy,0.890990990990991
C,c1,knn,4,42,1600,400,0.005119519999425393,0.01128903500011802,mcc,0.6582742979203877
C,c1,knn,4,42,1600,400,0.005119519999425393,0.01128903500011802,average_precision,0.7527445674324322
C,c1,knn,4,42,1600,400,0.005119519999425393,0.01128903500011802,roc_auc,0.9160810810810811
C,c2,logistic_regression,0,42,1600,400,0.005876698000065517,0.0005840390003868379,accuracy,0.7975
C,c2,logistic_regression,0,42,1600,400,0.005876698000065517,0.0005840390003868379,recall,0.7241379310344828
C,c2,logistic_regression,0,42,1600,400,0.005876698000065517,0.0005840390003868379,precision,0.22340425531914893
C,c2,logistic_regression,0,42,1600,400,0.005876698000065517,0.0005840390003868379,f1,0.34146341463414637
C,c2,logistic_regression,0,42,1600,400,0.005876698000065517,0.0005840390003868379,balanced_accuracy,0.7636862161910958
C,c2,logistic_regression,0,42,1600,400,0.005876698000065517,0.0005840390003868379,mcc,0.32253640253482757
C,c2,logistic_regression,0,42,1600,400,0.005876698000065517,0.0005840390003868379,average_precision,0.5128998932220619
C,c2,logistic_regression,0,42,1600,400,0.005876698000065517,0.0005840390003868379,roc_auc,0.8670880193326518
C,c2,logistic_regression,1,42,1600,400,0.006348744000206352,0.0004869800004598801,accuracy,0.8225
C,c2,logistic_regression,1,42,1600,400,0.006348744000206352,0.0004869800004598801,recall,0.896551724137931
C,c2,logistic_regression,1,42,1600,400,0.006348744000206352,0.0004869800004598801,precision,0.2765957446808511
C,c2,logistic_regression,1,42,1600,400,0.006348744000206352,0.0004869800004598801,f1,0.42276422764227645
C,c2,logistic_regression,1,42,1600,400,0.006348744000206352,0.0004869800004598801,balanced_accuracy,0.8566316572172135
C,c2,logistic_regression,1,42,1600,400,0.006348744000206352,0.0004869800004598801,mcc,0.43622565263522506
C,c2,logistic_regression,1,42,1600,400,0.006348744000206352,0.0004869800004598801,average_precision,0.8002225493092989
C,c2,logistic_regression,1,42,1600,400,0.006348744000206352,0.0004869800004598801,roc_auc,0.9363323728971094
C,c2,logistic_regression,2,42,1600,400,0.008495731000039086,0.0005889439999009483,accuracy,0.8425
C,c2,logistic_regression,2,42,1600,400,0.008495731000039086,0.0005889439999009483,recall,0.8333333333333334
C,c2,logistic_regression,2,42,1600,400,0.008495731000039086,0.0005889439999009483,precision,0.30120481927710846
C,c2,logistic_regression,2,42,1600,400,0.008495731000039086,0.0005889439999009483,f1,0.4424778761061947
C,c2,logistic_regression,2,42,1600,400,0.008495731000039086,0.0005889439999009483,balanced_accuracy,0.8382882882882883
C,c2,logistic_regression,2,42,1600,400,0.008495731000039086,0.0005889439999009483,mcc,0.4394503050849774
C,c2,logistic_regression,2,42,1600,400,0.008495731000039086,0.0005889439999009483,average_precision,0.6547394013645638
C,c2,logistic_regression,2,42,1600,400,0.008495731000039086,0.0005889439999009483,roc_auc,0.8941441441441441
C,c2,logistic_regression,3,42,1600,400,0.006304229999841482,0.0007659749999220367,accuracy,0.8475
C,c2,logistic_regression,3,42,1600,400,0.006304229999841482,0.0007659749999220367,recall,0.8
C,c2,logistic_regression,3,42,1600,400,0.006304229999841482,0.0007659749999220367,precision,0.3037974683544304
C,c2,logistic_regression,3,42,1600,400,0.006304229999841482,0.0007659749999220367,f1,0.44036697247706424
C,c2,logistic_regression,3,42,1600,400,0.006304229999841482,0.0007659749999220367,balanced_accuracy,0.8256756756756757
C,c2,logistic_regression,3,42,1600,400,0.006304229999841482,0.0007659749999220367,mcc,0.4309339855891314
C,c2,logistic_regression,3,42,1600,400,0.006304229999841482,0.0007659749999220367,average_precision,0.583575182512629
C,c2,logistic_regression,3,42,1600,400,0.006304229999841482,0.0007659749999220367,roc_auc,0.8888288288288289
C,c2,logistic_regression,4,42,1600,400,0.008261068000138039,0.0005623839997497271,accuracy,0.86
C,c2,logistic_regression,4,42,1600,400,0.008261068000138039,0.0005623839997497271,recall,0.7666666666666667
C,c2,logistic_regression,4,42,1600,400,0.008261068000138039,0.0005623839997497271,precision,0.3194444444444444
C,c2,logistic_regression,4,42,1600,400,0.008261068000138039,0.0005623839997497271,f1,0.45098039215686275
C,c2,logistic_regression,4,42,1600,400,0.008261068000138039,0.0005623839997497271,balanced_accuracy,0.8171171171171172
C,c2,logistic_regression,4,42,1600,400,0.008261068000138039,0.0005623839997497271,mcc,0.4348184861483976
C,c2,logistic_regression,4,42,1600,400,0.008261068000138039,0.0005623839997497271,average_precision,0.6016448171440539
C,c2,logistic_regression,4,42,1600,400,0.008261068000138039,0.0005623839997497271,roc_auc,0.9111711711711712
C,c2,linear_svc,0,42,1600,400,0.0047023170000102255,0.0005256249996818951,accuracy,0.7975
C,c2,linear_svc,0,42,1600,400,0.0047023170000102255,0.0005256249996818951,recall,0.7241379310344828
C,c2,linear_svc,0,42,1600,400,0.0047023170000102255,0.0005256249996818951,precision,0.22340425531914893
C,c2,linear_svc,0,42,1600,400,0.0047023170000102255,0.0005256249996818951,f1,0.34146341463414637
C,c2,linear_svc,0,42,1600,400,0.0047023170000102255,0.0005256249996818951,balanced_accuracy,0.7636862161910958
C,c2,linear_svc,0,42,1600,400,0.0047023170000102255,0.0005256249996818951,mcc,0.32253640253482757
C,c2,linear_svc,0,42,1600,400,0.0047023170000102255,0.0005256249996818951,average_precision,0.5232828193883773
C,c2,linear_svc,0,42,1600,400,0.0047023170000102255,0.0005256249996818951,roc_auc,0.8646714378659727
C,c2,linear_svc,1,42,1600,400,0.004951314000209095,0.0005881979996047448,accuracy,0.82
C,c2,linear_svc,1,42,1600,400,0.004951314000209095,0.0005881979996047448,recall,0.896551724137931
C,c2,linear_svc,1,42,1600,400,0.004951314000209095,0.0005881979996047448,precision,0.2736842105263158
C,c2,linear_svc,1,42,1600,400,0.004951314000209095,0.0005881979996047448,f1,0.41935483870967744
C,c2,linear_svc,1,42,1600,400,0.004951314000209095,0.0005881979996047448,balanced_accuracy,0.8552839483223348
C,c2,linear_svc,1,42,1600,400,0.004951314000209095,0.0005881979996047448,mcc,0.4329919414868226
C,c2,linear_svc,1,42,1600,400,0.004951314000209095,0.0005881979996047448,average_precision,0.8044931606027245
C,c2,linear_svc,1,42,1600,400,0.004951314000209095,0.0005881979996047448,roc_auc,0.9339157914304304
C,c2,linear_svc,2,42,1600,400,0.005760453000220878,0.0005429269995147479,accuracy,0.845
C,c2,linear_svc,2,42,1600,400,0.005760453000220878,0.0005429269995147479,recall,0.8333333333333334
C,c2,linear_svc,2,42,1600,400,0.005760453000220878,0.0005429269995147479,precision,0.3048780487804878
C,c2,linear_svc,2,42,1600,400,0.005760453000220878,0.0005429269995147479,f1,0.44642857142857145
C,c2,linear_svc,2,42,1600,400,0.005760453000220878,0.0005429269995147479,balanced_accuracy,0.8396396396396397
C,c2,linear_svc,2,42,1600,400,0.005760453000220878,0.0005429269995147479,mcc,0.4431894058200347
C,c2,linear_svc,2,42,1600,400,0.005760453000220878,0.0005429269995147479,average_precision,0.6533317514853438
C,c2,linear_svc,2,42,1600,400,0.005760453000220878,0.0005429269995147479,roc_auc,0.8936036036036037
C,c2,linear_svc,3,42,1600,400,0.0032720240005801315,0.00037019899991719285,accuracy,0.8475
C,c2,linear_svc,3,42,1600,400,0.0032720240005801315,0.00037019899991719285,recall,0.7666666666666667
C,c2,linear_svc,3,42,1600,400,0.0032720240005801315,0.00037019899991719285,precision,0.2987012987012987
C,c2,linear_svc,3,42,1600,400,0.0032720240005801315,0.00037019899991719285,f1,0.42990654205607476
C,c2,linear_svc,3,42,1600,400,0.0032720240005801315,0.00037019899991719285,balanced_accuracy,0.8103603603603604
C,c2,linear_svc,3,42,1600,400,0.0032720240005801315,0.00037019899991719285,mcc,0.41467810837786057
C,c2,linear_svc,3,42,1600,400,0.0032720240005801315,0.00037019899991719285,average_precision,0.6025918955600998
C,c2,linear_svc,3,42,1600,400,0.0032720240005801315,0.00037019899991719285,roc_auc,0.8895495495495496
C,c2,linear_svc,4,42,1600,400,0.0033344030007356196,0.0003699200005939929,accuracy,0.865
C,c2,linear_svc,4,42,1600,400,0.0033344030007356196,0.0003699200005939929,recall,0.7666666666666667
C,c2,linear_svc,4,42,1600,400,0.0033344030007356196,0.0003699200005939929,precision,0.32857142857142857
C,c2,linear_svc,4,42,1600,400,0.0033344030007356196,0.0003699200005939929,f1,0.46
C,c2,linear_svc,4,42,1600,400,0.0033344030007356196,0.0003699200005939929,balanced_accuracy,0.8198198198198199
C,c2,linear_svc,4,42,1600,400,0.0033344030007356196,0.0003699200005939929,mcc,0.44339507958388147
C,c2,linear_svc,4,42,1600,400,0.0033344030007356196,0.0003699200005939929,average_precision,0.6085568425277116
C,c2,linear_svc,4,42,1600,400,0.0033344030007356196,0.0003699200005939929,roc_auc,0.909099099099099
C,c2,random_forest,0,42,1600,400,0.2643423139998049,0.008495283000229392,accuracy,0.96
C,c2,random_forest,0,42,1600,400,0.2643423139998049,0.008495283000229392,recall,0.6551724137931034
C,c2,random_forest,0,42,1600,400,0.2643423139998049,0.008495283000229392,precision,0.76
C,c2,random_forest,0,42,1600,400,0.2643423139998049,0.008495283000229392,f1,0.7037037037037037
C,c2,random_forest,0,42,1600,400,0.2643423139998049,0.008495283000229392,balanced_accuracy,0.8194999535272796
C,c2,random_forest,0,42,1600,400,0.2643423139998049,0.008495283000229392,mcc,0.6845435938200064
C,c2,random_forest,0,42,1600,400,0.2643423139998049,0.008495283000229392,average_precision,0.7337760450215568
C,c2,random_forest,0,42,1600,400,0.2643423139998049,0.008495283000229392,roc_auc,0.9345664095176132
C,c2,random_forest,1,42,1600,400,0.2494226550006715,0.009485042999585858,accuracy,0.98
C,c2,random_forest,1,42,1600,400,0.2494226550006715,0.009485042999585858,recall,0.8275862068965517
C,c2,random_forest,1,42,1600,400,0.2494226550006715,0.009485042999585858,precision,0.8888888888888888
C,c2,random_forest,1,42,1600,400,0.2494226550006715,0.009485042999585858,f1,0.8571428571428571
C,c2,random_forest,1,42,1600,400,0.2494226550006715,0.009485042999585858,balanced_accuracy,0.9097499767636397
C,c2,random_forest,1,42,1600,400,0.2494226550006715,0.009485042999585858,mcc,0.8470296034181032
C,c2,random_forest,1,42,1600,400,0.2494226550006715,0.009485042999585858,average_precision,0.9012580501049572
C,c2,random_forest,1,42,1600,400,0.2494226550006715,0.009485042999585858,roc_auc,0.9602193512408217
C,c2,random_forest,2,42,1600,400,0.2615174920001664,0.008568447000470769,accuracy,0.965
C,c2,random_forest,2,42,1600,400,0.2615174920001664,0.008568447000470769,recall,0.7
C,c2,random_forest,2,42,1600,400,0.2615174920001664,0.008568447000470769,precision,0.8076923076923077
C,c2,random_forest,2,42,1600,400,0.2615174920001664,0.008568447000470769,f1,0.75
C,c2,random_forest,2,42,1600,400,0.2615174920001664,0.008568447000470769,balanced_accuracy,0.8432432432432433
C,c2,random_forest,2,42,1600,400,0.2615174920001664,0.008568447000470769,mcc,0.7334508341977807
C,c2,random_forest,2,42,1600,400,0.2615174920001664,0.008568447000470769,average_precision,0.8433288013201468
C,c2,random_forest,2,42,1600,400,0.2615174920001664,0.008568447000470769,roc_auc,0.9319819819819819
C,c2,random_forest,3,42,1600,400,0.2521715729999414,0.008533367999916663,accuracy,0.965
C,c2,random_forest,3,42,1600,400,0.2521715729999414,0.008533367999916663,recall,0.7
C,c2,random_forest,3,42,1600,400,0.2521715729999414,0.008533367999916663,precision,0.8076923076923077
C,c2,random_forest,3,42,1600,400,0.2521715729999414,0.008533367999916663,f1,0.75
C,c2,random_forest,3,42,1600,400,0.2521715729999414,0.008533367999916663,balanced_accuracy,0.8432432432432433
C,c2,random_forest,3,42,1600,400,0.2521715729999414,0.008533367999916663,mcc,0.7334508341977807
C,c2,random_forest,3,42,1600,400,0.2521715729999414,0.008533367999916663,average_precision,0.7602773216560949
C,c2,random_forest,3,42,1600,400,0.2521715729999414,0.008533367999916663,roc_auc,0.9064864864864866
C,c2,random_forest,4,42,1600,400,0.29294987699995545,0.009625028999835195,accuracy,0.98
C,c2,random_forest,4,42,1600,400,0.29294987699995545,0.009625028999835195,recall,0.8
C,c2,random_forest,4,42,1600,400,0.29294987699995545,0.009625028999835195,precision,0.9230769230769231
C,c2,random_forest,4,42,1600,400,0.29294987699995545,0.009625028999835195,f1,0.8571428571428571
C,c2,random_forest,4,42,1600,400,0.29294987699995545,0.009625028999835195,balanced_accuracy,0.8972972972972973
C,c2,random_forest,4,42,1600,400,0.29294987699995545,0.009625028999835195,mcc,0.8489549025753839
C,c2,random_forest,4,42,1600,400,0.29294987699995545,0.009625028999835195,average_precision,0.8699462462982677
C,c2,random_forest,4,42,1600,400,0.29294987699995545,0.009625028999835195,roc_auc,0.9460810810810811
